ID;nps_question;csat_atendimento;csat_ambiente;csat_qualidade;date;city
ID6236;1;5;2;3;29/01/2023;Ribeirao Preto
ID6237;1;4;3;3;06/02/2023;Bauru
ID6238;7;4;4;4;10/08/2023;Piracicaba
ID6239;2;1;2;5;13/12/2023;Marilia
ID6240;2;4;5;5;20/04/2023;Ribeirao Preto
ID6241;3;1;2;3;15/07/2023;Bauru
ID6242;9;5;5;1;20/05/2023;Piracicaba
ID6243;6;4;2;3;07/07/2023;Marilia
ID6244;3;4;3;1;31/07/2023;Ribeirao Preto
ID6245;3;3;1;2;24/10/2023;Bauru
ID6246;3;2;4;5;10/05/2023;Piracicaba
ID6247;6;5;2;4;08/01/2023;Marilia
ID6248;8;1;4;2;16/04/2023;Ribeirao Preto
ID6249;10;3;2;3;23/05/2023;Bauru
ID6250;10;4;1;5;02/10/2023;Piracicaba
ID6251;3;1;2;1;22/09/2023;Marilia
ID6252;2;1;2;1;09/03/2023;Ribeirao Preto
ID6253;1;5;5;5;18/06/2023;Bauru
ID6254;3;1;3;5;15/07/2023;Piracicaba
ID6255;4;5;2;2;16/07/2023;Marilia
ID6256;9;4;2;3;03/12/2023;Ribeirao Preto
ID6257;4;3;5;2;12/04/2023;Bauru
ID6258;2;1;3;2;10/05/2023;Piracicaba
ID6259;3;3;4;5;17/11/2023;Marilia
ID6260;10;1;5;4;23/11/2023;Ribeirao Preto
ID6261;3;2;4;3;22/09/2023;Bauru
ID6262;9;3;4;1;22/09/2023;Piracicaba
ID6263;8;1;3;5;27/04/2023;Marilia
ID6264;2;3;2;3;23/02/2023;Ribeirao Preto
ID6265;9;5;2;5;13/02/2023;Bauru
ID6266;7;5;4;5;01/01/2023;Piracicaba
ID6267;2;4;1;1;25/12/2023;Marilia
ID6268;1;5;3;3;06/07/2023;Ribeirao Preto
ID6269;5;5;3;1;17/04/2023;Bauru
ID6270;9;1;3;3;20/03/2023;Piracicaba
ID6271;4;4;1;4;18/02/2023;Marilia
ID6272;7;4;3;1;16/09/2023;Ribeirao Preto
ID6273;3;4;4;2;25/12/2023;Bauru
ID6274;2;3;2;2;01/03/2023;Piracicaba
ID6275;3;1;4;1;14/04/2023;Marilia
ID6276;5;5;4;5;20/02/2023;Ribeirao Preto
ID6277;10;4;2;4;31/07/2023;Bauru
ID6278;10;2;4;5;07/12/2023;Piracicaba
ID6279;3;3;3;5;19/01/2023;Marilia
ID6280;4;3;5;3;05/01/2023;Ribeirao Preto
ID6281;4;5;4;5;04/02/2023;Bauru
ID6282;1;4;4;2;29/10/2023;Piracicaba
ID6283;10;2;2;5;19/05/2023;Marilia
ID6284;8;5;1;5;08/01/2023;Ribeirao Preto
ID6285;3;4;5;4;20/07/2023;Bauru
ID6286;6;4;5;1;09/06/2023;Piracicaba
ID6287;10;1;5;4;08/06/2023;Marilia
ID6288;2;4;1;2;15/04/2023;Ribeirao Preto
ID6289;8;3;1;5;14/03/2023;Bauru
ID6290;7;1;2;1;11/09/2023;Piracicaba
ID6291;6;5;3;2;08/06/2023;Marilia
ID6292;4;5;1;2;19/09/2023;Ribeirao Preto
ID6293;1;2;5;5;08/09/2023;Bauru
ID6294;2;3;4;4;05/06/2023;Piracicaba
ID6295;8;3;5;2;01/05/2023;Marilia
ID6296;6;5;5;5;21/08/2023;Ribeirao Preto
ID6297;8;5;3;5;08/05/2023;Bauru
ID6298;10;5;2;3;21/08/2023;Piracicaba
ID6299;1;1;5;5;24/10/2023;Marilia
ID6300;5;5;4;4;30/06/2023;Ribeirao Preto
ID6301;2;3;2;4;01/04/2023;Bauru
ID6302;1;3;3;5;13/02/2023;Piracicaba
ID6303;3;1;5;5;10/04/2023;Marilia
ID6304;3;5;5;2;07/12/2023;Ribeirao Preto
ID6305;6;5;3;4;06/02/2023;Bauru
ID6306;1;5;4;4;13/06/2023;Piracicaba
ID6307;8;4;2;2;09/04/2023;Marilia
ID6308;3;5;4;5;19/04/2023;Ribeirao Preto
ID6309;8;2;4;2;12/04/2023;Bauru
ID6310;3;2;1;2;28/12/2023;Piracicaba
ID6311;3;2;4;3;03/10/2023;Marilia
ID6312;4;4;3;3;27/05/2023;Ribeirao Preto
ID6313;7;4;2;2;06/10/2023;Bauru
ID6314;7;5;5;1;31/07/2023;Piracicaba
ID6315;8;3;3;4;07/12/2023;Marilia
ID6316;4;1;5;3;06/07/2023;Ribeirao Preto
ID6317;9;3;3;1;15/05/2023;Bauru
ID6318;8;4;3;5;30/12/2023;Piracicaba
ID6319;3;4;5;4;06/09/2023;Marilia
ID6320;10;4;4;4;31/03/2023;Ribeirao Preto
ID6321;2;3;2;5;30/09/2023;Bauru
ID6322;6;4;3;1;18/07/2023;Piracicaba
ID6323;5;1;5;1;25/05/2023;Marilia
ID6324;7;5;2;5;28/06/2023;Ribeirao Preto
ID6325;6;3;4;5;20/12/2023;Bauru
ID6326;10;3;1;1;08/01/2023;Piracicaba
ID6327;10;4;3;3;11/12/2023;Marilia
ID6328;1;3;3;3;05/10/2023;Ribeirao Preto
ID6329;10;2;4;1;24/01/2023;Bauru
ID6330;10;5;3;1;07/09/2023;Piracicaba
ID6331;5;4;5;1;05/09/2023;Marilia
ID6332;6;2;3;2;24/12/2023;Ribeirao Preto
ID6333;10;1;1;5;06/05/2023;Bauru
ID6334;4;4;2;4;12/08/2023;Piracicaba
ID6335;6;4;5;1;05/01/2023;Marilia
ID6336;7;5;4;1;14/08/2023;Ribeirao Preto
ID6337;6;1;2;4;15/12/2023;Bauru
ID6338;3;1;3;4;04/02/2023;Piracicaba
ID6339;9;1;4;5;09/11/2023;Marilia
ID6340;6;3;4;2;01/01/2023;Ribeirao Preto
ID6341;1;4;1;2;31/12/2023;Bauru
ID6342;7;4;2;5;13/03/2023;Piracicaba
ID6343;6;3;3;4;26/03/2023;Marilia
ID6344;3;1;1;4;02/02/2023;Ribeirao Preto
ID6345;8;4;5;2;25/10/2023;Bauru
ID6346;8;4;5;4;09/06/2023;Piracicaba
ID6347;9;4;5;4;17/04/2023;Marilia
ID6348;5;2;4;1;14/07/2023;Ribeirao Preto
ID6349;4;3;3;2;07/02/2023;Bauru
ID6350;9;3;3;1;17/06/2023;Piracicaba
ID6351;2;2;5;5;11/10/2023;Marilia
ID6352;2;5;5;5;12/11/2023;Ribeirao Preto
ID6353;9;5;4;1;12/09/2023;Bauru
ID6354;6;2;4;3;18/06/2023;Piracicaba
ID6355;10;2;5;1;11/06/2023;Marilia
ID6356;4;3;2;2;05/03/2023;Ribeirao Preto
ID6357;10;3;4;3;26/01/2023;Bauru
ID6358;4;2;1;5;11/03/2023;Piracicaba
ID6359;5;2;3;4;09/12/2023;Marilia
ID6360;9;2;2;4;26/01/2023;Ribeirao Preto
ID6361;9;4;2;3;17/09/2023;Bauru
ID6362;6;3;4;3;08/03/2023;Piracicaba
ID6363;6;3;1;4;25/09/2023;Marilia
ID6364;4;3;4;2;10/03/2023;Ribeirao Preto
ID6365;6;5;3;3;09/01/2023;Bauru
ID6366;6;5;2;2;29/12/2023;Piracicaba
ID6367;2;2;1;3;20/01/2023;Marilia
ID6368;3;5;1;4;28/06/2023;Ribeirao Preto
ID6369;3;4;5;5;09/10/2023;Bauru
ID6370;1;4;3;2;11/04/2023;Piracicaba
ID6371;1;4;5;4;04/08/2023;Marilia
ID6372;9;3;5;1;02/11/2023;Ribeirao Preto
ID6373;2;1;3;1;01/10/2023;Bauru
ID6374;2;5;2;4;21/06/2023;Piracicaba
ID6375;1;3;2;4;20/05/2023;Marilia
ID6376;10;1;5;1;09/01/2023;Ribeirao Preto
ID6377;6;5;2;5;15/06/2023;Bauru
ID6378;1;5;2;2;17/02/2023;Piracicaba
ID6379;10;3;5;5;23/06/2023;Marilia
ID6380;9;2;2;2;03/06/2023;Ribeirao Preto
ID6381;3;3;2;3;24/03/2023;Bauru
ID6382;8;2;4;3;26/06/2023;Piracicaba
ID6383;10;4;4;2;25/02/2023;Marilia
ID6384;5;4;1;3;05/02/2023;Ribeirao Preto
ID6385;5;4;2;5;07/09/2023;Bauru
ID6386;9;5;2;3;02/12/2023;Piracicaba
ID6387;9;1;3;2;09/09/2023;Marilia
ID6388;5;2;3;3;01/12/2023;Ribeirao Preto
ID6389;8;1;5;3;26/01/2023;Bauru
ID6390;8;2;3;1;03/10/2023;Piracicaba
ID6391;7;1;1;5;22/06/2023;Marilia
ID6392;5;1;5;4;14/08/2023;Ribeirao Preto
ID6393;2;5;2;4;19/11/2023;Bauru
ID6394;6;1;2;2;21/02/2023;Piracicaba
ID6395;8;4;3;5;21/10/2023;Marilia
ID6396;3;2;1;4;14/03/2023;Ribeirao Preto
ID6397;6;3;1;2;14/05/2023;Bauru
ID6398;6;1;3;3;23/12/2023;Piracicaba
ID6399;9;3;3;1;13/12/2023;Marilia
ID6400;1;2;1;4;07/08/2023;Ribeirao Preto
ID6401;1;5;2;2;04/09/2023;Bauru
ID6402;10;3;4;1;02/08/2023;Piracicaba
ID6403;10;2;3;4;18/08/2023;Marilia
ID6404;2;2;3;2;02/04/2023;Ribeirao Preto
ID6405;3;1;1;3;26/10/2023;Bauru
ID6406;8;4;4;1;12/08/2023;Piracicaba
ID6407;4;3;2;4;09/02/2023;Marilia
ID6408;9;4;5;3;06/12/2023;Ribeirao Preto
ID6409;8;5;3;4;24/10/2023;Bauru
ID6410;8;4;2;5;29/12/2023;Piracicaba
ID6411;7;4;5;1;01/10/2023;Marilia
ID6412;7;2;3;3;08/08/2023;Ribeirao Preto
ID6413;1;1;3;5;24/03/2023;Bauru
ID6414;10;1;1;4;21/06/2023;Piracicaba
ID6415;4;4;4;2;09/08/2023;Marilia
ID6416;6;2;5;4;07/08/2023;Ribeirao Preto
ID6417;7;4;5;4;06/11/2023;Bauru
ID6418;3;4;1;3;12/08/2023;Piracicaba
ID6419;6;5;5;4;01/09/2023;Marilia
ID6420;7;5;3;2;23/07/2023;Ribeirao Preto
ID6421;8;5;4;4;31/03/2023;Bauru
ID6422;3;3;1;5;25/05/2023;Piracicaba
ID6423;1;5;2;4;07/02/2023;Marilia
ID6424;5;4;3;4;16/01/2023;Ribeirao Preto
ID6425;1;5;4;1;22/11/2023;Bauru
ID6426;4;4;3;1;16/06/2023;Piracicaba
ID6427;4;2;2;5;01/11/2023;Marilia
ID6428;7;2;2;1;28/07/2023;Ribeirao Preto
ID6429;9;2;3;2;19/04/2023;Bauru
ID6430;7;3;4;4;28/09/2023;Piracicaba
ID6431;3;3;2;5;03/10/2023;Marilia
ID6432;1;1;5;5;20/11/2023;Ribeirao Preto
ID6433;10;3;4;2;12/08/2023;Bauru
ID6434;8;1;5;2;09/07/2023;Piracicaba
ID6435;1;5;1;2;06/11/2023;Marilia
ID6436;3;1;2;4;14/03/2023;Ribeirao Preto
ID6437;4;2;2;1;17/01/2023;Bauru
ID6438;3;1;3;1;23/07/2023;Piracicaba
ID6439;5;4;1;3;03/08/2023;Marilia
ID6440;3;2;4;2;13/06/2023;Ribeirao Preto
ID6441;5;5;2;3;22/09/2023;Bauru
ID6442;4;2;5;3;16/08/2023;Piracicaba
ID6443;1;5;1;4;12/01/2023;Marilia
ID6444;4;2;4;1;26/04/2023;Ribeirao Preto
ID6445;3;3;4;3;26/08/2023;Bauru
ID6446;6;2;5;2;26/06/2023;Piracicaba
ID6447;7;5;4;1;06/06/2023;Marilia
ID6448;7;1;4;3;20/04/2023;Ribeirao Preto
ID6449;8;5;3;1;15/06/2023;Bauru
ID6450;2;4;2;1;13/11/2023;Piracicaba
ID6451;10;5;2;4;27/10/2023;Marilia
ID6452;4;3;1;2;14/10/2023;Ribeirao Preto
ID6453;5;3;5;1;01/05/2023;Bauru
ID6454;1;3;4;4;01/08/2023;Piracicaba
ID6455;10;3;4;3;01/07/2023;Marilia
ID6456;9;2;4;2;09/06/2023;Ribeirao Preto
ID6457;2;2;4;1;08/10/2023;Bauru
ID6458;7;4;1;3;02/04/2023;Piracicaba
ID6459;3;3;2;3;09/06/2023;Marilia
ID6460;2;3;2;3;28/10/2023;Ribeirao Preto
ID6461;5;1;5;3;31/01/2023;Bauru
ID6462;10;3;3;3;05/06/2023;Piracicaba
ID6463;7;3;4;5;23/12/2023;Marilia
ID6464;4;1;1;2;22/12/2023;Ribeirao Preto
ID6465;5;2;5;4;16/02/2023;Bauru
ID6466;7;5;5;2;24/05/2023;Piracicaba
ID6467;3;1;4;4;18/12/2023;Marilia
ID6468;5;3;2;2;10/04/2023;Ribeirao Preto
ID6469;4;1;4;1;15/07/2023;Bauru
ID6470;9;5;5;5;30/09/2023;Piracicaba
ID6471;8;3;5;2;18/03/2023;Marilia
ID6472;8;1;5;4;18/07/2023;Ribeirao Preto
ID6473;10;5;5;2;14/03/2023;Bauru
ID6474;3;2;4;1;11/05/2023;Piracicaba
ID6475;2;4;5;3;27/04/2023;Marilia
ID6476;5;4;3;4;16/03/2023;Ribeirao Preto
ID6477;7;4;5;5;14/11/2023;Bauru
ID6478;4;3;4;2;15/11/2023;Piracicaba
ID6479;8;1;4;2;27/07/2023;Marilia
ID6480;9;3;2;4;27/11/2023;Ribeirao Preto
ID6481;3;5;4;1;31/05/2023;Bauru
ID6482;5;2;1;5;07/11/2023;Piracicaba
ID6483;3;4;5;5;24/08/2023;Marilia
ID6484;4;5;2;3;19/08/2023;Ribeirao Preto
ID6485;4;3;2;5;03/05/2023;Bauru
ID6486;6;2;5;5;14/07/2023;Piracicaba
ID6487;7;2;2;4;22/01/2023;Marilia
ID6488;6;4;1;5;11/11/2023;Ribeirao Preto
ID6489;6;4;4;2;02/09/2023;Bauru
ID6490;10;2;2;5;26/04/2023;Piracicaba
ID6491;2;2;4;3;24/06/2023;Marilia
ID6492;10;1;2;4;14/04/2023;Ribeirao Preto
ID6493;4;1;4;2;09/04/2023;Bauru
ID6494;4;4;5;1;25/05/2023;Piracicaba
ID6495;10;5;4;3;05/05/2023;Marilia
ID6496;7;5;1;5;03/03/2023;Ribeirao Preto
ID6497;9;4;2;5;30/03/2023;Bauru
ID6498;3;4;2;4;27/10/2023;Piracicaba
ID6499;7;1;4;5;10/07/2023;Marilia
ID6500;4;2;3;4;22/04/2023;Ribeirao Preto
ID6501;4;4;4;5;13/04/2023;Bauru
ID6502;8;5;2;1;19/11/2023;Piracicaba
ID6503;7;3;2;3;23/09/2023;Marilia
ID6504;9;5;1;5;14/11/2023;Ribeirao Preto
ID6505;2;2;2;3;16/04/2023;Bauru
ID6506;10;2;2;1;05/06/2023;Piracicaba
ID6507;7;2;2;1;31/03/2023;Marilia
ID6508;3;3;2;4;29/05/2023;Ribeirao Preto
ID6509;9;4;2;2;23/07/2023;Bauru
ID6510;8;5;3;2;27/04/2023;Piracicaba
ID6511;10;5;5;2;25/06/2023;Marilia
ID6512;10;3;1;2;24/02/2023;Ribeirao Preto
ID6513;5;3;3;1;27/08/2023;Bauru
ID6514;9;2;3;3;25/06/2023;Piracicaba
ID6515;10;2;2;3;23/11/2023;Marilia
ID6516;6;3;5;4;03/05/2023;Ribeirao Preto
ID6517;3;2;4;5;15/10/2023;Bauru
ID6518;7;5;4;3;23/10/2023;Piracicaba
ID6519;9;5;2;5;27/02/2023;Marilia
ID6520;3;3;4;5;30/01/2023;Ribeirao Preto
ID6521;1;3;3;2;10/07/2023;Bauru
ID6522;3;1;5;4;20/05/2023;Piracicaba
ID6523;10;1;4;3;15/01/2023;Marilia
ID6524;6;1;3;3;04/08/2023;Ribeirao Preto
ID6525;1;5;4;3;12/07/2023;Bauru
ID6526;8;3;3;4;30/06/2023;Piracicaba
ID6527;2;4;1;2;14/08/2023;Marilia
ID6528;3;4;2;3;12/10/2023;Ribeirao Preto
ID6529;4;1;4;1;26/06/2023;Bauru
ID6530;8;4;5;1;25/01/2023;Piracicaba
ID6531;6;1;2;3;06/06/2023;Marilia
ID6532;7;3;3;1;16/04/2023;Ribeirao Preto
ID6533;9;2;4;2;13/06/2023;Bauru
ID6534;8;5;2;3;30/09/2023;Piracicaba
ID6535;7;4;2;5;10/12/2023;Marilia
ID6536;6;2;2;1;25/09/2023;Ribeirao Preto
ID6537;7;5;3;4;21/07/2023;Bauru
ID6538;5;5;3;5;01/10/2023;Piracicaba
ID6539;8;1;2;5;13/07/2023;Marilia
ID6540;2;2;4;2;04/06/2023;Ribeirao Preto
ID6541;4;4;5;5;13/10/2023;Bauru
ID6542;1;5;5;2;10/06/2023;Piracicaba
ID6543;2;5;4;2;13/07/2023;Marilia
ID6544;9;1;3;3;27/01/2023;Ribeirao Preto
ID6545;5;5;2;4;15/02/2023;Bauru
ID6546;7;1;4;4;30/01/2023;Piracicaba
ID6547;4;1;2;3;19/11/2023;Marilia
ID6548;1;4;1;5;17/04/2023;Ribeirao Preto
ID6549;8;4;2;5;05/01/2023;Bauru
ID6550;6;2;2;5;25/06/2023;Piracicaba
ID6551;10;1;4;3;04/08/2023;Marilia
ID6552;4;5;5;5;21/06/2023;Ribeirao Preto
ID6553;5;3;1;5;12/03/2023;Bauru
ID6554;7;1;2;2;23/01/2023;Piracicaba
ID6555;1;2;4;1;23/03/2023;Marilia
ID6556;10;5;5;3;26/08/2023;Ribeirao Preto
ID6557;6;3;1;5;12/11/2023;Bauru
ID6558;5;3;2;4;07/11/2023;Piracicaba
ID6559;3;2;3;3;17/02/2023;Marilia
ID6560;7;4;5;1;10/06/2023;Ribeirao Preto
ID6561;5;2;3;4;08/01/2023;Bauru
ID6562;2;4;5;4;13/01/2023;Piracicaba
ID6563;2;3;2;3;18/04/2023;Marilia
ID6564;2;3;3;5;31/10/2023;Ribeirao Preto
ID6565;9;3;5;2;15/11/2023;Bauru
ID6566;1;1;2;1;22/03/2023;Piracicaba
ID6567;6;5;1;4;31/12/2023;Marilia
ID6568;4;2;4;5;10/06/2023;Ribeirao Preto
ID6569;10;4;4;4;22/06/2023;Bauru
ID6570;5;4;2;1;01/01/2023;Piracicaba
ID6571;7;4;4;1;02/07/2023;Marilia
ID6572;5;3;5;5;31/07/2023;Ribeirao Preto
ID6573;4;4;2;4;02/07/2023;Bauru
ID6574;10;4;4;5;22/10/2023;Piracicaba
ID6575;5;3;4;2;16/01/2023;Marilia
ID6576;10;4;2;3;17/09/2023;Ribeirao Preto
ID6577;3;3;1;1;10/11/2023;Bauru
ID6578;6;4;5;5;14/02/2023;Piracicaba
ID6579;6;3;3;1;11/10/2023;Marilia
ID6580;8;3;5;4;25/02/2023;Ribeirao Preto
ID6581;1;2;2;2;26/09/2023;Bauru
ID6582;7;2;4;4;01/06/2023;Piracicaba
ID6583;1;4;4;2;24/12/2023;Marilia
ID6584;1;3;3;2;03/09/2023;Ribeirao Preto
ID6585;1;3;2;3;18/06/2023;Bauru
ID6586;2;1;1;5;22/05/2023;Piracicaba
ID6587;6;1;1;1;20/12/2023;Marilia
ID6588;8;3;3;2;02/09/2023;Ribeirao Preto
ID6589;5;2;5;4;19/10/2023;Bauru
ID6590;7;3;1;2;30/08/2023;Piracicaba
ID6591;6;5;4;1;26/04/2023;Marilia
ID6592;3;4;4;5;25/08/2023;Ribeirao Preto
ID6593;2;3;5;5;27/02/2023;Bauru
ID6594;4;2;4;1;23/07/2023;Piracicaba
ID6595;6;2;2;2;15/01/2023;Marilia
ID6596;3;2;1;1;02/06/2023;Ribeirao Preto
ID6597;1;3;4;2;27/04/2023;Bauru
ID6598;9;4;1;2;30/04/2023;Piracicaba
ID6599;6;5;1;5;15/02/2023;Marilia
ID6600;9;2;1;4;18/03/2023;Ribeirao Preto
ID6601;5;5;4;2;26/10/2023;Bauru
ID6602;3;2;3;1;14/08/2023;Piracicaba
ID6603;5;1;5;5;25/09/2023;Marilia
ID6604;3;1;1;2;01/12/2023;Ribeirao Preto
ID6605;1;2;4;1;25/01/2023;Bauru
ID6606;7;5;3;1;24/01/2023;Piracicaba
ID6607;2;2;1;4;18/02/2023;Marilia
ID6608;9;2;5;3;20/07/2023;Ribeirao Preto
ID6609;8;2;4;5;23/11/2023;Bauru
ID6610;10;3;4;1;16/03/2023;Piracicaba
ID6611;4;5;2;4;10/11/2023;Marilia
ID6612;7;5;1;4;19/04/2023;Ribeirao Preto
ID6613;9;4;5;4;20/02/2023;Bauru
ID6614;4;1;4;2;06/05/2023;Piracicaba
ID6615;7;4;2;4;09/08/2023;Marilia
ID6616;6;3;2;3;29/04/2023;Ribeirao Preto
ID6617;9;5;3;1;10/02/2023;Bauru
ID6618;4;3;4;2;15/02/2023;Piracicaba
ID6619;10;4;5;3;20/03/2023;Marilia
ID6620;1;2;2;3;14/06/2023;Ribeirao Preto
ID6621;7;5;5;2;02/11/2023;Bauru
ID6622;6;2;2;1;23/06/2023;Piracicaba
ID6623;9;5;4;1;11/06/2023;Marilia
ID6624;7;2;5;4;01/08/2023;Ribeirao Preto
ID6625;1;1;1;3;23/06/2023;Bauru
ID6626;4;1;4;2;20/07/2023;Piracicaba
ID6627;5;1;3;3;06/03/2023;Marilia
ID6628;9;2;2;5;18/04/2023;Ribeirao Preto
ID6629;1;4;3;2;29/07/2023;Bauru
ID6630;2;4;5;2;28/12/2023;Piracicaba
ID6631;10;2;3;2;15/04/2023;Marilia
ID6632;4;3;4;5;12/09/2023;Ribeirao Preto
ID6633;8;5;4;4;04/07/2023;Bauru
ID6634;3;3;2;3;21/07/2023;Piracicaba
ID6635;2;1;4;3;14/11/2023;Marilia
ID6636;6;2;2;3;03/06/2023;Ribeirao Preto
ID6637;1;1;5;4;01/02/2023;Bauru
ID6638;6;1;3;5;17/08/2023;Piracicaba
ID6639;2;2;4;3;25/01/2023;Marilia
ID6640;9;3;1;1;28/05/2023;Ribeirao Preto
ID6641;5;1;4;5;21/10/2023;Bauru
ID6642;7;5;2;2;21/09/2023;Piracicaba
ID6643;6;3;5;1;05/03/2023;Marilia
ID6644;8;2;1;1;28/12/2023;Ribeirao Preto
ID6645;1;3;3;3;22/01/2023;Bauru
ID6646;8;2;5;1;17/03/2023;Piracicaba
ID6647;8;1;5;1;11/02/2023;Marilia
ID6648;6;5;3;2;09/02/2023;Ribeirao Preto
ID6649;2;5;1;1;09/09/2023;Bauru
ID6650;3;1;2;5;18/10/2023;Piracicaba
ID6651;9;2;5;2;08/01/2023;Marilia
ID6652;10;5;3;2;14/10/2023;Ribeirao Preto
ID6653;1;3;4;5;21/06/2023;Bauru
ID6654;9;1;5;3;17/03/2023;Piracicaba
ID6655;3;1;4;5;22/12/2023;Marilia
ID6656;2;4;5;2;05/03/2023;Ribeirao Preto
ID6657;8;1;1;3;10/02/2023;Bauru
ID6658;2;1;1;1;11/03/2023;Piracicaba
ID6659;8;2;1;2;29/09/2023;Marilia
ID6660;6;3;1;4;22/12/2023;Ribeirao Preto
ID6661;8;3;2;3;08/07/2023;Bauru
ID6662;10;1;1;4;07/12/2023;Piracicaba
ID6663;8;4;5;5;22/09/2023;Marilia
ID6664;5;2;5;1;19/06/2023;Ribeirao Preto
ID6665;10;3;2;1;21/09/2023;Bauru
ID6666;5;5;4;3;21/01/2023;Piracicaba
ID6667;10;3;1;2;04/11/2023;Marilia
ID6668;4;3;3;2;10/01/2023;Ribeirao Preto
ID6669;3;2;5;5;23/09/2023;Bauru
ID6670;6;3;5;3;22/01/2023;Piracicaba
ID6671;5;2;2;4;10/10/2023;Marilia
ID6672;4;5;5;5;25/05/2023;Ribeirao Preto
ID6673;2;5;2;4;18/01/2023;Bauru
ID6674;7;3;2;5;01/06/2023;Piracicaba
ID6675;3;1;2;4;11/11/2023;Marilia
ID6676;1;1;4;2;14/07/2023;Ribeirao Preto
ID6677;2;1;1;4;21/05/2023;Bauru
ID6678;2;4;1;5;14/12/2023;Piracicaba
ID6679;7;5;3;5;03/11/2023;Marilia
ID6680;3;5;3;5;14/12/2023;Ribeirao Preto
ID6681;7;2;5;4;01/07/2023;Bauru
ID6682;7;3;5;5;29/07/2023;Piracicaba
ID6683;8;2;1;1;16/09/2023;Marilia
ID6684;1;2;1;4;16/01/2023;Ribeirao Preto
ID6685;2;1;5;4;22/01/2023;Bauru
ID6686;1;3;4;5;12/08/2023;Piracicaba
ID6687;6;2;4;4;22/09/2023;Marilia
ID6688;9;4;5;3;24/07/2023;Ribeirao Preto
ID6689;6;4;3;1;19/11/2023;Bauru
ID6690;10;1;3;2;18/11/2023;Piracicaba
ID6691;3;4;1;2;23/03/2023;Marilia
ID6692;7;1;1;5;08/01/2023;Ribeirao Preto
ID6693;5;2;4;2;21/05/2023;Bauru
ID6694;8;3;1;2;18/04/2023;Piracicaba
ID6695;8;1;2;5;21/11/2023;Marilia
ID6696;5;1;5;5;01/11/2023;Ribeirao Preto
ID6697;6;1;4;1;21/07/2023;Bauru
ID6698;10;2;3;3;25/01/2023;Piracicaba
ID6699;4;1;3;3;31/07/2023;Marilia
ID6700;9;1;3;4;26/02/2023;Ribeirao Preto
ID6701;1;1;2;3;05/02/2023;Bauru
ID6702;1;5;2;5;14/01/2023;Piracicaba
ID6703;9;5;5;3;15/07/2023;Marilia
ID6704;10;2;1;5;03/08/2023;Ribeirao Preto
ID6705;6;1;3;2;23/07/2023;Bauru
ID6706;5;3;5;2;13/11/2023;Piracicaba
ID6707;3;4;2;3;06/12/2023;Marilia
ID6708;7;2;5;1;27/10/2023;Ribeirao Preto
ID6709;10;2;4;1;12/04/2023;Bauru
ID6710;7;3;5;3;11/09/2023;Piracicaba
ID6711;4;1;2;3;01/07/2023;Marilia
ID6712;6;4;4;2;10/03/2023;Ribeirao Preto
ID6713;8;4;2;5;20/12/2023;Bauru
ID6714;8;4;5;4;04/05/2023;Piracicaba
ID6715;1;2;4;3;07/02/2023;Marilia
ID6716;4;3;4;4;06/08/2023;Ribeirao Preto
ID6717;4;3;4;4;28/06/2023;Bauru
ID6718;5;1;5;2;09/01/2023;Piracicaba
ID6719;2;1;1;5;14/10/2023;Marilia
ID6720;3;4;2;3;21/04/2023;Ribeirao Preto
ID6721;8;3;5;3;08/07/2023;Bauru
ID6722;3;5;5;2;18/12/2023;Piracicaba
ID6723;3;5;5;4;22/03/2023;Marilia
ID6724;1;5;2;2;09/11/2023;Ribeirao Preto
ID6725;4;1;4;4;01/08/2023;Bauru
ID6726;2;5;1;2;12/01/2023;Piracicaba
ID6727;8;2;2;4;21/08/2023;Marilia
ID6728;4;5;2;3;15/10/2023;Ribeirao Preto
ID6729;3;2;4;1;06/06/2023;Bauru
ID6730;4;3;5;5;23/07/2023;Piracicaba
ID6731;8;1;2;2;10/06/2023;Marilia
ID6732;4;3;5;1;27/07/2023;Ribeirao Preto
ID6733;3;3;5;4;12/08/2023;Bauru
ID6734;4;1;5;1;28/11/2023;Piracicaba
ID6735;2;5;3;3;31/12/2023;Marilia
ID6736;6;2;5;3;06/02/2023;Ribeirao Preto
ID6737;1;3;4;1;30/07/2023;Bauru
ID6738;1;2;2;3;10/03/2023;Piracicaba
ID6739;10;1;2;2;09/08/2023;Marilia
ID6740;5;3;1;4;30/04/2023;Ribeirao Preto
ID6741;9;4;4;2;29/10/2023;Bauru
ID6742;2;3;2;4;04/09/2023;Piracicaba
ID6743;3;3;4;2;03/11/2023;Marilia
ID6744;5;5;4;1;23/02/2023;Ribeirao Preto
ID6745;6;4;2;1;04/11/2023;Bauru
ID6746;1;5;4;4;29/07/2023;Piracicaba
ID6747;8;2;3;1;08/02/2023;Marilia
ID6748;6;1;4;5;23/03/2023;Ribeirao Preto
ID6749;3;1;4;1;17/02/2023;Bauru
ID6750;1;1;4;5;27/12/2023;Piracicaba
ID6751;3;3;2;5;25/11/2023;Marilia
ID6752;1;4;2;2;09/01/2023;Ribeirao Preto
ID6753;10;5;1;3;31/08/2023;Bauru
ID6754;2;4;4;1;08/05/2023;Piracicaba
ID6755;8;1;2;2;11/05/2023;Marilia
ID6756;1;3;4;5;06/04/2023;Ribeirao Preto
